address;balance_btc_prev;n_tr_prev;time_prev;ts_prev;exchange_rate_prev;cum_profit_prev;cohort_prev;last_block;label;balance_btc;balance_usd;first_tr;last_tr;tr_btc;n_tr;time;ts;exchange_rate;tr_profit;cum_profit;cohort;abs_delta
3BqEqSHXySatpwcAkTCxqqpxu14283kz8y;834.33859382;1362;2024-02-21 09:00:00 UTC;1708502400;51488.75;21174934.72516315;b;831380;57105637;720.32;43375922.0;2019-12-23 02:06:46 UTC;2024-04-18 08:54:42 UTC;0.0;799;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;114.01859381999998
bc1qr2m5tpcy5ja64yet5aur48rvp4a5k4vktzrdwjng44ud6m0cru3q72encu;476.05925918;885;2024-02-21 03:00:00 UTC;1708480800;52100.1;16666851.74616567;b;831335;87408188;362.45;21825960.0;2022-06-14 09:32:37 UTC;2024-04-18 10:00:08 UTC;0.0;947;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;113.60925918000004
bc1q4dhkvlhjuyaer5seqdgcp0vfe7gxkw0us4fuk7;329.01;22;2022-10-10 06:00:00 UTC;1665378000;19415.47;27519.0973;b;757968;;217.01;13067764.0;2022-09-21 04:32:08 UTC;2024-03-10 15:53:57 UTC;0.0;8;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;112.0
3QYQ8YthYTaAFJmzUqiis7iRSWG7e5buBN;1020.95429863;15;2024-02-11 04:00:00 UTC;1707620400;48388.39;11761823.69058073;c;829916;102455813;1131.0;68093001.0;2023-08-09 13:18:35 UTC;2024-03-27 01:30:25 UTC;0.0;5;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;110.04570136999996
39Kmwe3qaFxJeVY1cgqRR1dT3BARfyDoSj;1173.79177611;41;2024-01-09 21:00:00 UTC;1704830400;46348.69;28070408.82127228;c;825048;;1064.0;64058659.0;2020-12-21 11:30:32 UTC;2024-03-19 15:14:54 UTC;0.0;23;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;109.79177611
3KB6J5nJANBjf2QNrhgGhZU82x79c3qFRA;278.00011372;542;2024-02-15 04:00:00 UTC;1707966000;52166.83;35940838.67339842;b;830513;55764676;386.0;23243900.0;2019-08-16 03:08:01 UTC;2024-04-18 05:28:58 UTC;0.0;445;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;107.99988628
12q2uc3UhyjMWTBhEQhJNjRiYfHYsTjRri;189.96496253;121;2023-08-29 14:00:00 UTC;1693314000;26492.22;17784807.84191046;b;805312;66485722;297.86;17936448.0;2019-04-26 11:14:11 UTC;2024-04-08 15:37:54 UTC;0.0;104;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;107.89503747
bc1qmyshmu9zgcc32j607u2wxqfs66k3vwqy6pl4mf;468.98023478;267;2024-02-13 17:00:00 UTC;1707840000;48617.61;-2814181.8723723;b;830305;62953428;575.4;34648940.0;2020-08-24 13:24:31 UTC;2024-04-05 07:42:08 UTC;0.0;286;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;106.41976521999999
1He3sxNcdy3Ro4U15DeU2PNvqk8a3jUWME;506.94898165;72;2024-01-22 21:00:00 UTC;1705953600;40097.57;4697835.76560333;b;826884;31573021;401.74;24191578.0;2017-05-24 16:03:23 UTC;2024-03-06 21:06:57 UTC;0.0;9;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;105.20898165
3E8BTrBB7jxAemyUqSnN4YFLMC22cShZJZ;105.00025648;4024;2024-02-17 04:00:00 UTC;1708138800;51975.22;44402450.95312772;b;830799;31259745;210.0;12645658.0;2017-07-12 06:42:53 UTC;2024-04-16 05:19:59 UTC;0.0;4241;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;104.99974352
bc1quyg6zpl49xg94hnnpl8752vz583vr7engrgssp9gsf235xd2vgpqq4m66z;499.77688891;134;2024-02-21 09:00:00 UTC;1708502400;51488.75;7720085.08285278;b;831376;;603.61;36347696.0;2023-10-05 15:50:03 UTC;2024-04-18 04:49:59 UTC;0.0;197;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;103.83311108999999
bc1qxvay4an52gcghxq5lavact7r6qe9l4laedsazz8fj2ee2cy47tlqff4aj4;3935.71169868;2615;2024-02-21 10:00:00 UTC;1708506000;51164.08;91603913.72686753;c;831383;93948883;3832.0;230763610.0;2023-01-25 11:56:09 UTC;2024-04-18 19:31:45 UTC;0.0;3105;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;103.71169868000015
1EdPKU9CSX51dukrdHYmVwLcGyYomBAEzf;271.98446;1269;2024-02-20 23:00:00 UTC;1708466400;52320.07;1582786.73014809;b;831311;67918816;170.0;10236917.0;2020-10-06 07:27:20 UTC;2024-04-18 20:44:04 UTC;0.0;777;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;101.98446000000001
15T8ADi92wvoTKVuzay7ny2eG1WSBiXk4i;400.95620994;119;2024-02-14 11:00:00 UTC;1707904800;51272.09;29300502.75523505;b;830406;;299.69;18046646.0;2017-08-12 18:17:46 UTC;2024-03-20 01:37:57 UTC;0.0;62;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;101.26620994000001
3Fj9wfXviGLagp2oEiXtgo5KpVnRX3MvdA;2323.35672874;27;2023-11-15 12:00:00 UTC;1700046000;36220.12;16210742.656219;c;816866;;2223.0;133884581.0;2020-11-10 15:46:00 UTC;2024-03-08 21:44:46 UTC;0.0;13;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;100.35672874000011
1CiSoecXSapPwmwcdaBbA46FVeTYF5Zkxq;2754.14989082;19;2023-12-12 15:00:00 UTC;1702389600;41426.12;17521222.58976895;c;820863;;2654.0;159825837.0;2021-01-09 19:58:44 UTC;2024-03-25 09:41:17 UTC;0.0;19;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;100.14989082000011
bc1qw8wrek2m7nlqldll66ajnwr9mh64syvkt67zlu;802.64501288;99296;2024-02-20 09:00:00 UTC;1708416000;51933.14;-95000667.3838007;b;831235;;702.6;42308691.0;2021-07-28 06:54:09 UTC;2024-04-18 23:31:54 UTC;0.0;380827;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;100.04501287999994
1HuBrZ1Tuutj8NR2mXsifLWD3su4bHSyzm;401.0152106;92;2024-01-31 08:00:00 UTC;1706684400;43007.23;29371353.62352833;b;828222;;301.01;18126317.0;2018-03-26 04:34:06 UTC;2024-04-13 09:38:36 UTC;0.0;76;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;100.0052106
1Jwzjwof732gygtjEokoDnHQzahXTAQzFw;880.17458987;33;2023-10-03 06:00:00 UTC;1696309200;27599.34;-7236511.46739074;b;810413;;780.17;46980024.0;2021-01-31 00:04:52 UTC;2024-03-05 04:48:28 UTC;0.0;16;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;100.00458987000002
1LJdQhdBzyaPX9XqrKZiaBfXa16f6i587i;601.92326823;29;2022-11-14 04:00:00 UTC;1668394800;16033.75;22796967.28124039;b;763086;;501.92;30224466.0;2019-03-29 15:25:33 UTC;2024-03-01 02:46:59 UTC;0.0;11;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;100.00326822999995
32LD37DriS8ZVZAhUFQE6yyUP3jnU1baJG;300.19317182;373;2024-01-22 14:00:00 UTC;1705928400;40825.71;10253326.85546992;b;826835;49097175;200.19;12055100.0;2019-04-01 20:10:11 UTC;2024-04-17 18:41:02 UTC;0.0;208;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;100.00317181999998
3Na8MNwPLuH7NHAdDV8euUQ27tXGz4StV2;619.9973284;8;2023-11-06 20:00:00 UTC;1699297200;34980.56;8265156.39801013;b;815603;;720.0;43356321.0;2023-06-06 07:51:20 UTC;2024-03-25 20:09:23 UTC;0.0;2;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;100.00267159999999
bc1q28syejdft847l5x0tjmf3ek6ndeef9hyjwt5yg;433.00735;53;2024-02-13 10:00:00 UTC;1707814800;50070.16;1469263.4578452;b;830264;103041080;533.01;32096283.0;2024-01-17 16:29:52 UTC;2024-02-25 11:45:57 UTC;0.0;28;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;100.00265000000002
31ooBkxVR2Kr2tGfik8WHohvC8TdvZXJLn;601.78979408;4;2022-02-11 08:00:00 UTC;1644562800;43390.38;0.0004248;b;722737;53307600;501.79;30216441.0;2019-08-06 20:24:19 UTC;2024-04-13 05:37:19 UTC;0.0;2;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;99.99979407999996
3ART27zfTo7oK6JpTa3ArWjfXnEnfTKEou;479.8889272;6;2024-02-08 17:00:00 UTC;1707408000;45086.99;15264154.72041307;b;829538;;379.89;22875879.0;2022-12-27 22:23:56 UTC;2024-04-15 16:35:54 UTC;0.0;6;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;99.99892720000003
3E7bSJTnPCiMFZTEB6eLNPXvUWMMQzaFx5;1038.14729732;7;2024-01-08 18:00:00 UTC;1704733200;45944.61;3558750.89998646;c;824890;;938.15;56492703.0;2023-11-16 18:31:45 UTC;2024-03-06 20:02:57 UTC;0.0;7;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;99.99729732000003
1E2tKutAWLWtBSwrH2T8XGr1ZjDqrQ6SdN;400.00673172;57;2024-01-18 19:00:00 UTC;1705600800;41458.21;17791691.32383932;b;826292;;300.01;18065600.0;2021-05-21 19:14:02 UTC;2024-02-28 11:06:52 UTC;0.0;62;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;99.99673172000001
3MCh3xEt733gu4pCMKSHupSJG9raBADMtS;512.27598199;55;2024-01-22 15:00:00 UTC;1705932000;40579.83;86397956.37543157;b;826851;;412.28;24826113.0;2018-12-03 15:21:40 UTC;2024-03-19 08:17:57 UTC;0.0;40;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;99.99598199000002
12gQT7AeqUjLJkgp3CMJnkTZo7bsLTmayu;1673.1601;5;2023-12-20 06:00:00 UTC;1703048400;42774.33;18990097.58073;c;822050;;1773.0;106774978.0;2023-09-29 11:32:00 UTC;2024-03-29 14:18:51 UTC;0.0;6;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;99.83989999999994
3MQCNG8d3ERwNVPtBK6ZrunKisz5fPCs4h;324.07137529;6;2021-02-25 00:00:00 UTC;1614207600;50136.63;11823491.40846916;b;672039;;226.06;13612874.0;2020-10-27 18:40:16 UTC;2024-02-27 05:52:02 UTC;0.0;2;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;98.01137528999999
bc1q97m4gtvdsxy2wuhdu0j2ygvs32eyxjr037lvkrtsa8806wlln5hst7u43a;232.56694565;75;2024-02-21 09:00:00 UTC;1708502400;51488.75;1740463.20374635;b;831376;;330.43;19897577.0;2023-11-22 12:52:55 UTC;2024-04-18 04:49:59 UTC;0.0;134;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;97.86305435
3CwQzXuGUtifQsrzvJ7SU4AdDyBXeV3fKC;303.60209199;19;2023-10-24 10:00:00 UTC;1698138000;34385.5;4781901.5984257;b;813624;;206.39;12428382.0;2020-12-04 15:20:36 UTC;2024-03-07 16:51:11 UTC;0.0;6;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;97.21209199000003
bc1qrewxd543r4hzl5kzrsa4ftueahkewy34ct0dzg;1072.10430189;44;2024-02-01 16:00:00 UTC;1706799600;42578.98;13933473.71797744;c;828403;84724067;1169.0;70392483.0;2021-09-09 06:46:34 UTC;2024-04-05 10:36:17 UTC;0.0;16;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;96.89569811000001
33bUfdLmDDXYWLgwmsyDmV8PoAb9BYit6o;203.84304;15;2024-02-20 19:00:00 UTC;1708452000;51604.56;2252708.3586492;b;831289;102997401;300.0;18065201.0;2023-11-09 22:33:52 UTC;2024-04-17 21:59:27 UTC;0.0;14;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;96.15696
3HQqqf2iC2RurLVdeR3c3yzCQCSFZUjd8G;522.18990141;342;2024-02-17 11:00:00 UTC;1708164000;51712.97;-15479684.18079725;b;830840;;426.69;25693885.0;2019-09-02 19:01:42 UTC;2024-04-15 16:35:54 UTC;0.0;344;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;95.49990140999995
bc1pgl92gwfku90yzt8r8pgx5wwd9n9fvwws8vufckzyn4jltm4d39ust69qre;205.27259026;110;2024-02-08 16:00:00 UTC;1707404400;45306.34;508622.78917508;b;829531;;300.27;18081468.0;2023-12-03 02:25:32 UTC;2024-04-18 16:15:18 UTC;0.0;103;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;94.99740974
1A3BjudfWuxggBftX2DfPn5djGtAncyywF;1913.26245355;133;2024-02-21 12:00:00 UTC;1708513200;51200.57;30621490.19773708;c;831398;;1823.0;109757251.0;2022-05-17 11:30:29 UTC;2024-04-17 07:55:56 UTC;0.0;60;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;90.26245354999992
3PYvjr7zjMjGperdwt5apCVneZDTwAqyqC;281.7334779;13;2022-11-29 19:00:00 UTC;1669744800;16424.94;-548768.28261647;b;765205;;191.73;11545679.0;2021-07-01 09:53:03 UTC;2024-04-12 16:04:54 UTC;0.0;4;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;90.00347790000004
3NVHNbD5MDy4r9CbDUMBmYBmxUZH5YQpGu;187.31885;36;2024-01-16 12:00:00 UTC;1705402800;42946.76;2785313.8438215;b;826018;69721665;275.45;16586637.0;2022-02-10 13:02:53 UTC;2024-04-18 10:30:30 UTC;0.0;6;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;88.13114999999999
1DHvHJVeCxqZ6sXd39r5QPbSFtoWmH1h9w;291.036383;267;2024-02-20 17:00:00 UTC;1708444800;51248.97;4736462.64130594;b;831278;92531550;376.39;22664940.0;2022-05-30 07:03:55 UTC;2024-04-18 13:08:22 UTC;0.0;245;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;85.35361699999999
3Eh8hVjYCEVBdxsnyD2P2zrVLGZi84gzi7;832.3399696;2323;2024-01-02 04:00:00 UTC;1704164400;45217.61;5823097.24175492;b;823958;Kraken-wallet;747.52;45013403.0;2023-07-24 09:13:32 UTC;2024-03-26 18:23:17 UTC;0.0;3195;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;84.81996960000004
39efN8zEYvWREwMFZcgYmaU5wn3BjDPkAW;348.79070954;590;2024-02-21 04:00:00 UTC;1708484400;51967.8;6956224.86507936;b;831350;86195705;432.09;26019547.0;2022-03-01 05:31:15 UTC;2024-04-18 04:49:59 UTC;0.0;425;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;83.29929045999995
33ch9t7mxb8MEZ5bfKkH3RYT2MUAfKzUMd;276.65177863;16;2024-01-11 23:00:00 UTC;1705010400;46361.71;10650016.85488455;b;825367;87085342;359.3;21636195.0;2022-06-13 18:23:34 UTC;2024-03-15 19:08:03 UTC;0.0;5;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;82.64822136999999
3QeTmbViRRAVphYeMrhhyePFyrHcuiLcZJ;177.64064427;3;2023-04-25 04:00:00 UTC;1682391600;27397.84;10606.56660782;b;786898;;259.9;15650270.0;2023-04-20 19:56:04 UTC;2024-03-29 15:42:06 UTC;0.0;2;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;82.25935572999998
3N1cBEBBqwsPFay1in2vKEyV5FzPqWJD3x;382.08570614;1596;2024-02-21 04:00:00 UTC;1708484400;52100.1;2690905.29685262;b;831345;102074737;462.8;27868413.0;2023-11-28 10:56:57 UTC;2024-04-18 23:01:58 UTC;0.0;3053;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;80.71429386
bc1qrxllz3tm0ezur9e43dfl5c6m3y3avqmuhxt6ny3rmwh8c9aukszqmglhsx;296.999562;28;2024-01-21 17:00:00 UTC;1705852800;41656.97;2536665.34268092;b;826710;;217.0;13067047.0;2021-07-07 05:46:54 UTC;2024-03-06 13:26:55 UTC;0.0;27;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;79.99956200000003
3BtChKToSzfLqPhAE3XwX6eh8snGRdYFNi;251.56469761;108;2024-02-16 23:00:00 UTC;1708120800;52045.92;103366.12561883;b;830768;91684527;331.56;19965943.0;2020-12-02 21:44:37 UTC;2024-02-22 23:06:04 UTC;0.0;51;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;79.99530239
3FRMghJN3VJaWKcDGt3R73235M1Y5kou94;231.122332;47;2024-02-21 14:00:00 UTC;1708520400;51062.13;-2227918.22512563;b;831407;;311.08;18732437.0;2022-06-27 14:26:58 UTC;2024-04-12 08:42:39 UTC;0.0;22;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;79.95766799999998
1AxFLKVz7XCqJscSHL2oBNYMbnhE5wyvVP;272.14623067;262;2024-02-08 11:00:00 UTC;1707386400;44794.4;13732808.87473131;b;829505;;193.37;11644273.0;2020-11-10 09:27:54 UTC;2024-03-27 17:03:50 UTC;0.0;223;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;78.77623067000002
bc1qr9k9ah2ktrneplwcnrptxrqzgqsx8wz6jrfvn6;387.54832674;1036;2024-02-21 10:00:00 UTC;1708506000;51164.08;7457131.40755455;b;831381;;464.63;27978551.0;2021-05-14 03:47:24 UTC;2024-04-18 09:02:38 UTC;0.0;747;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;77.08167326
1JGXkMfYL6risQdgA1gezstVPSiTwEG8y6;378.84038074;4;2023-11-03 20:00:00 UTC;1699038000;34519.6;2383005.60508003;b;815152;;301.84;18175955.0;2023-10-14 13:19:44 UTC;2024-04-16 09:49:37 UTC;0.0;6;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;77.00038074000003
bc1q4hq9cenep33nzh98crhkmc46tzs0vdrc7nxmp5;248.28304769;127;2024-02-21 09:00:00 UTC;1708502400;51488.75;2817745.52249576;b;831376;;323.52;19481445.0;2023-10-17 03:14:01 UTC;2024-04-18 04:49:59 UTC;0.0;182;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;75.23695230999999
37MXSFGAn8iTHYw2V6jxbAnDqgtbnPUtdV;360.24377702;29;2024-02-07 15:00:00 UTC;1707314400;43075.5;-3257208.74490754;b;829372;;287.24;17296628.0;2020-10-02 11:48:03 UTC;2024-03-26 14:33:27 UTC;0.0;35;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;73.00377701999997
bc1qjyeksm0g36c49xuwyez96efkhwwg8fmsz3e6ye;701.99965867;6;2023-11-17 00:00:00 UTC;1700175600;36196.4;4212436.92671909;b;817087;;775.0;46668416.0;2023-08-11 17:08:53 UTC;2024-03-27 04:02:34 UTC;0.0;1;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;73.00034132999997
32orBiVCj9nhWbpxoLQjzvGVFsxTxUr8ph;334.65902012;158;2024-02-21 10:00:00 UTC;1708506000;51164.08;11031844.03289998;b;831381;;262.28;15793880.0;2022-06-11 10:02:18 UTC;2024-04-13 16:53:16 UTC;0.0;119;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;72.37902012
bc1q9p0h7xsvh7c0nscz4lxgr6jf0umnf4uzu530h8;249.39384498;46894;2024-02-21 12:00:00 UTC;1708513200;51200.57;11272497.31436164;b;831399;1180448;177.07;10662972.0;2019-09-18 10:19:29 UTC;2024-04-18 18:46:27 UTC;0.0;66437;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;72.32384498000002
bc1qapjwgszxg4zqwwdcpjka5awhcfl3h4w5zldc44;373.27193563;9;2024-02-01 17:00:00 UTC;1706803200;42825.96;3863319.75920649;b;828406;;445.27;26813090.0;2023-08-11 17:08:53 UTC;2024-03-19 22:03:27 UTC;0.0;4;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;71.99806437000001
37kt8jCQau7kDFGuMkNwqiY2Ecie4RZgSw;174.46234878;144;2024-02-19 02:00:00 UTC;1708304400;52123.85;7642505.14529394;b;831059;;245.94;14809816.0;2022-08-12 02:36:26 UTC;2024-04-18 22:12:23 UTC;0.0;132;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;71.47765121999998
bc1qt2d4vldzc3s59gavzpapkdq0z2ccjcq2p950s9;168.28135202;21;2023-10-02 11:00:00 UTC;1696240800;28312.92;423517.48591052;b;810298;;238.82;14381168.0;2023-06-04 03:58:16 UTC;2024-03-23 14:38:48 UTC;0.0;49;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;70.53864797999998
3Fqh6v4eoPtNjWiubJR4wQqq4tLKJPijgx;1165.18447104;269;2024-02-21 16:00:00 UTC;1708527600;51062.13;41903182.48833764;c;831421;;1095.0;65964656.0;2020-05-06 10:00:52 UTC;2024-04-12 14:21:53 UTC;0.0;256;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;70.18447104000006
12WRyPDaD17MMaL24XmApanfEYpoNtjiqb;180.60998656;7;2022-11-03 22:00:00 UTC;1667509200;20218.74;-2346638.49269142;b;761611;;250.61;15091066.0;2021-06-08 14:21:28 UTC;2024-04-05 15:21:41 UTC;0.0;8;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;70.00001344
bc1qfwd99t732h4uh8ktj8zr00tn9zhutl5chpc3w2;187.34218721;92;2024-01-23 11:00:00 UTC;1706004000;38956.55;1092290.05551835;b;826981;89089990;255.36;15376923.0;2022-07-21 14:49:16 UTC;2024-04-08 07:28:13 UTC;0.0;92;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;68.01781279000002
19J3e5Hq58PXUPSeaALGV7G1vmCKvSAZ4T;292.44960084;7;2021-09-09 22:00:00 UTC;1631221200;46405.91;12328847.42434023;b;699817;;224.45;13515745.0;2017-10-04 10:25:05 UTC;2024-03-15 23:53:11 UTC;0.0;7;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;67.99960084000003
bc1qpthfpk8aj45363s4gm4j4d5g67c7gsfaljuyshyj8f5cr0kww6wsqaf7qg;179.26204365;186;2024-02-21 00:00:00 UTC;1708470000;52279.37;2521521.219797;b;831323;;246.23;14827514.0;2023-10-02 02:42:45 UTC;2024-04-18 00:20:52 UTC;0.0;31;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;66.96795634999998
1612PT2zpMCMRwJsaR9YYs8YPgtYCPKrYe;887.01731772;8;2024-01-29 18:00:00 UTC;1706547600;43035.94;-1178369.05982535;b;827987;;953.29;57404569.0;2024-01-05 16:05:07 UTC;2024-04-09 00:36:04 UTC;0.0;16;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;66.27268227999991
33DakTEs1uXE3DhvXFMvHzyBHCEnWPaTwg;1258.23567581;730;2024-02-21 09:00:00 UTC;1708502400;51646.26;34224835.01335704;c;831374;;1192.0;71789456.0;2023-02-02 07:13:13 UTC;2024-04-17 20:55:58 UTC;0.0;138;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;66.23567580999998
bc1qdk2exhx2q663qpetz5lwxuwqfw9e450kks3rnsnggq83yfk7g5as95und7;875.0;44;2024-01-30 05:00:00 UTC;1706587200;43423.72;-12209191.33745047;b;828061;;810.0;48776027.0;2021-06-29 10:57:22 UTC;2024-04-18 12:14:06 UTC;0.0;45;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;65.0
3BrV9BUc1C4owexPvTnnBgrrT9WLg7hweS;546.29249791;27;2021-06-02 20:00:00 UTC;1622660400;37771.3;17033211.64961875;b;685999;;482.0;29025048.0;2018-01-19 03:29:45 UTC;2024-03-27 15:39:58 UTC;0.0;4;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;64.29249790999995
3LSnUcpTHGMKbiCdBzfdnrRzwV1NRihND6;463.001;5;2023-12-06 21:00:00 UTC;1701892800;43822.67;6023525.53052;b;820058;;526.0;31674379.0;2022-08-30 16:42:06 UTC;2024-02-28 17:04:13 UTC;0.0;6;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;62.999000000000024
1HZ8axTy7kHvnTwpTUY2VBzJWBpqizs9GM;218.08020909;3;2023-06-30 01:00:00 UTC;1688083200;30407.93;-12633.90874278;b;796474;;281.04;16923313.0;2023-06-29 23:49:21 UTC;2024-04-03 18:30:30 UTC;0.0;5;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;62.95979091000001
3BHXygmhNMaCcNn76S8DLdnZ5ucPtNtWGb;1162.09197865;3135;2024-02-21 08:00:00 UTC;1708498800;51646.26;163201039.19272244;c;831371;;1225.0;73747298.0;2022-05-31 13:36:10 UTC;2024-04-18 16:57:15 UTC;0.0;3564;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;62.9080213499999
36jrYFi2nEgXUAxf9kLPeJX9V2NeYkTeZC;548.05675646;41;2023-10-15 21:00:00 UTC;1697400000;27066.91;-19003527.80307183;b;812364;;610.0;36732471.0;2019-11-14 16:28:03 UTC;2024-03-21 20:33:21 UTC;0.0;19;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;61.943243540000026
1GWrrVZX8JkaPt2SCCANdw9thzHCbsFxG6;294.2;3882;2024-02-15 19:00:00 UTC;1708020000;52220.34;7388247.81544789;b;830611;55088286;355.1;21383176.0;2019-11-25 10:17:01 UTC;2024-04-18 13:39:01 UTC;0.0;2124;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;60.900000000000034
bc1qx8r6dm0nptwdnyelh35hcruzhre6m0whgk3gz5;338.0386598;40;2023-10-25 19:00:00 UTC;1698256800;34617.38;3311286.98586372;b;813810;84360892;398.46;23994380.0;2022-02-10 23:56:14 UTC;2024-03-25 15:33:29 UTC;0.0;50;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;60.421340199999975
1M2SDk7t4wm48XmX3sCXEufZzZf1K6Pjbc;235.895308;31;2023-12-05 22:00:00 UTC;1701810000;44141.94;15582362.69765542;b;819932;;175.89;10591901.0;2013-05-03 04:56:34 UTC;2024-03-21 15:53:47 UTC;0.0;32;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;60.005308000000014
3K1PN3MGtXxmUAKACNwudxx8X1iv96AXGJ;450.00003441;751;2024-01-25 20:00:00 UTC;1706209200;39922.24;36845346.55689752;b;827359;50986557;510.0;30710844.0;2019-04-24 18:29:29 UTC;2024-02-22 07:19:34 UTC;0.0;727;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;59.99996558999999
